cruise,station,date,lat,lon,taxon,taxa_id_number,abundance_per_transect,abundance
455MC,7,2015-01-14T08:37:00Z,43.315,-67.252,Centropages bradyi,380,NA,NA
455MC,7,2015-01-14T08:37:00Z,43.315,-67.252,Euchaeta marina,393,NA,NA
455MC,7,2015-01-14T08:37:00Z,43.315,-67.252,Paedoclione doliiformis,448,NA,NA
455MC,7,2015-01-14T08:37:00Z,43.315,-67.252,Gymnosomata (Unidentified),480,NA,NA
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Calanus finmarchicus,40,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Calanus glacialis,42,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Calanus hyperboreus,44,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Nannocalanus minor,47,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Metridia lucens,55,1,33.47738652756143
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Metridia longa,56,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Pleuromamma borealis,59,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Candacia armata,61,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Tomopteris spp.,80,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Hyperiidea (Total),82,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Decapoda larvae (Total),83,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Clione limacina,84,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Euphausiacea Total,88,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Chaetognatha eyecount,89,17,569.1155709685443
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Fish eggs (Total),90,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Fish larvae,91,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Scolecithrix danae,416,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Candacia spp. (Unidentified),429,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Pleuromamma spp. (Unidentified),434,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Polychaete larvae (unidentified),450,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Cumacea,454,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Lepas nauplii,457,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Ostracoda,459,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Amphipoda (Unidentified),626,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Labidocera acutifrons,961,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Salpidae (Total),977,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Doliolidae,978,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Alteutha spp.,985,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Metridia spp. (V-VI) (unidentified),1677,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Siphonostomatoida,10066,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Monstrilloida,10069,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Thalia democratica,10564,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Calanus V-VI unidentified,10566,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Decapod megalopa,10568,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Decapod megalopa,10568,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Decapod zoea,10569,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Decapod zoea,10569,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Fish eggs with oil globules,10572,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Fish eggs with oil globules,10572,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Fish eggs without oil globules,10573,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Fish eggs without oil globules,10573,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Paraeuchaeta norvegica,10605,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Paraeuchaeta norvegica,10605,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Euchaetidae (unidentified),10606,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Euchaetidae (unidentified),10606,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Parathalestris croni,10610,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Plastic Total (trial),10714,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Anomalocera opalus,10741,0,0
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Neocalanus gracilis,45,NA,NA
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Rhincalanus nasutus,50,NA,NA
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Euchirella rostrata,51,NA,NA
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Pleuromamma abdominalis,58,NA,NA
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Gammaridea,81,NA,NA
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Centropages bradyi,380,NA,NA
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Euchaeta marina,393,NA,NA
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Paedoclione doliiformis,448,NA,NA
455MC,9,2015-01-14T09:46:00Z,43.367,-67.703,Gymnosomata (Unidentified),480,NA,NA
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Calanus finmarchicus,40,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Calanus glacialis,42,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Calanus hyperboreus,44,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Nannocalanus minor,47,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Metridia lucens,55,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Metridia longa,56,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Pleuromamma borealis,59,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Candacia armata,61,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Tomopteris spp.,80,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Hyperiidea (Total),82,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Decapoda larvae (Total),83,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Clione limacina,84,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Euphausiacea Total,88,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Chaetognatha eyecount,89,17,569.1155709685443
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Fish eggs (Total),90,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Fish larvae,91,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Scolecithrix danae,416,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Candacia spp. (Unidentified),429,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Pleuromamma spp. (Unidentified),434,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Polychaete larvae (unidentified),450,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Cumacea,454,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Lepas nauplii,457,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Ostracoda,459,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Amphipoda (Unidentified),626,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Labidocera acutifrons,961,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Salpidae (Total),977,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Doliolidae,978,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Alteutha spp.,985,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Metridia spp. (V-VI) (unidentified),1677,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Siphonostomatoida,10066,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Monstrilloida,10069,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Thalia democratica,10564,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Calanus V-VI unidentified,10566,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Decapod megalopa,10568,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Decapod megalopa,10568,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Decapod zoea,10569,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Decapod zoea,10569,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Fish eggs with oil globules,10572,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Fish eggs with oil globules,10572,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Fish eggs without oil globules,10573,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Fish eggs without oil globules,10573,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Paraeuchaeta norvegica,10605,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Paraeuchaeta norvegica,10605,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Euchaetidae (unidentified),10606,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Euchaetidae (unidentified),10606,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Parathalestris croni,10610,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Plastic Total (trial),10714,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Anomalocera opalus,10741,0,0
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Neocalanus gracilis,45,NA,NA
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Rhincalanus nasutus,50,NA,NA
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Euchirella rostrata,51,NA,NA
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Pleuromamma abdominalis,58,NA,NA
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Gammaridea,81,NA,NA
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Centropages bradyi,380,NA,NA
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Euchaeta marina,393,NA,NA
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Paedoclione doliiformis,448,NA,NA
455MC,11,2015-01-14T10:54:00Z,43.418,-68.157,Gymnosomata (Unidentified),480,NA,NA
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Calanus finmarchicus,40,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Calanus glacialis,42,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Calanus hyperboreus,44,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Nannocalanus minor,47,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Metridia lucens,55,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Metridia longa,56,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Pleuromamma borealis,59,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Candacia armata,61,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Tomopteris spp.,80,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Hyperiidea (Total),82,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Decapoda larvae (Total),83,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Clione limacina,84,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Euphausiacea Total,88,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Chaetognatha eyecount,89,35,1171.70852846465
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Fish eggs (Total),90,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Fish larvae,91,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Scolecithrix danae,416,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Candacia spp. (Unidentified),429,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Pleuromamma spp. (Unidentified),434,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Polychaete larvae (unidentified),450,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Cumacea,454,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Lepas nauplii,457,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Ostracoda,459,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Amphipoda (Unidentified),626,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Labidocera acutifrons,961,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Salpidae (Total),977,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Doliolidae,978,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Alteutha spp.,985,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Metridia spp. (V-VI) (unidentified),1677,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Siphonostomatoida,10066,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Monstrilloida,10069,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Thalia democratica,10564,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Calanus V-VI unidentified,10566,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Decapod megalopa,10568,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Decapod megalopa,10568,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Decapod zoea,10569,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Decapod zoea,10569,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Fish eggs with oil globules,10572,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Fish eggs with oil globules,10572,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Fish eggs without oil globules,10573,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Fish eggs without oil globules,10573,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Paraeuchaeta norvegica,10605,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Paraeuchaeta norvegica,10605,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Euchaetidae (unidentified),10606,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Euchaetidae (unidentified),10606,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Parathalestris croni,10610,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Plastic Total (trial),10714,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Anomalocera opalus,10741,0,0
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Neocalanus gracilis,45,NA,NA
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Rhincalanus nasutus,50,NA,NA
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Euchirella rostrata,51,NA,NA
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Pleuromamma abdominalis,58,NA,NA
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Gammaridea,81,NA,NA
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Centropages bradyi,380,NA,NA
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Euchaeta marina,393,NA,NA
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Paedoclione doliiformis,448,NA,NA
455MC,13,2015-01-14T12:03:00Z,43.468,-68.612,Gymnosomata (Unidentified),480,NA,NA
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Calanus finmarchicus,40,6,200.86431916536856
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Calanus glacialis,42,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Calanus hyperboreus,44,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Nannocalanus minor,47,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Metridia lucens,55,6,200.86431916536856
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Metridia longa,56,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Pleuromamma borealis,59,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Candacia armata,61,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Tomopteris spp.,80,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Hyperiidea (Total),82,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Decapoda larvae (Total),83,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Clione limacina,84,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Euphausiacea Total,88,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Chaetognatha eyecount,89,6,200.86431916536856
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Fish eggs (Total),90,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Fish larvae,91,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Scolecithrix danae,416,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Candacia spp. (Unidentified),429,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Pleuromamma spp. (Unidentified),434,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Polychaete larvae (unidentified),450,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Cumacea,454,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Lepas nauplii,457,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Ostracoda,459,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Amphipoda (Unidentified),626,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Labidocera acutifrons,961,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Salpidae (Total),977,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Doliolidae,978,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Alteutha spp.,985,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Metridia spp. (V-VI) (unidentified),1677,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Siphonostomatoida,10066,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Monstrilloida,10069,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Thalia democratica,10564,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Calanus V-VI unidentified,10566,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Decapod megalopa,10568,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Decapod megalopa,10568,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Decapod zoea,10569,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Decapod zoea,10569,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Fish eggs with oil globules,10572,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Fish eggs with oil globules,10572,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Fish eggs without oil globules,10573,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Fish eggs without oil globules,10573,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Paraeuchaeta norvegica,10605,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Paraeuchaeta norvegica,10605,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Euchaetidae (unidentified),10606,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Euchaetidae (unidentified),10606,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Parathalestris croni,10610,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Plastic Total (trial),10714,2,66.95477305512286
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Anomalocera opalus,10741,0,0
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Neocalanus gracilis,45,NA,NA
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Rhincalanus nasutus,50,NA,NA
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Euchirella rostrata,51,NA,NA
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Pleuromamma abdominalis,58,NA,NA
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Gammaridea,81,NA,NA
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Centropages bradyi,380,NA,NA
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Euchaeta marina,393,NA,NA
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Paedoclione doliiformis,448,NA,NA
455MC,15,2015-01-14T13:11:00Z,43.515,-69.067,Gymnosomata (Unidentified),480,NA,NA
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Calanus finmarchicus,40,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Calanus glacialis,42,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Calanus hyperboreus,44,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Nannocalanus minor,47,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Metridia lucens,55,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Metridia longa,56,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Pleuromamma borealis,59,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Candacia armata,61,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Tomopteris spp.,80,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Hyperiidea (Total),82,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Decapoda larvae (Total),83,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Clione limacina,84,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Euphausiacea Total,88,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Chaetognatha eyecount,89,1,33.47738652756143
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Fish eggs (Total),90,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Fish larvae,91,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Scolecithrix danae,416,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Candacia spp. (Unidentified),429,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Pleuromamma spp. (Unidentified),434,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Polychaete larvae (unidentified),450,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Cumacea,454,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Lepas nauplii,457,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Ostracoda,459,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Amphipoda (Unidentified),626,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Labidocera acutifrons,961,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Salpidae (Total),977,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Doliolidae,978,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Alteutha spp.,985,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Metridia spp. (V-VI) (unidentified),1677,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Siphonostomatoida,10066,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Monstrilloida,10069,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Thalia democratica,10564,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Calanus V-VI unidentified,10566,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Decapod megalopa,10568,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Decapod megalopa,10568,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Decapod zoea,10569,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Decapod zoea,10569,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Fish eggs with oil globules,10572,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Fish eggs with oil globules,10572,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Fish eggs without oil globules,10573,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Fish eggs without oil globules,10573,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Paraeuchaeta norvegica,10605,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Paraeuchaeta norvegica,10605,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Euchaetidae (unidentified),10606,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Euchaetidae (unidentified),10606,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Parathalestris croni,10610,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Plastic Total (trial),10714,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Anomalocera opalus,10741,0,0
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Neocalanus gracilis,45,NA,NA
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Rhincalanus nasutus,50,NA,NA
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Euchirella rostrata,51,NA,NA
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Pleuromamma abdominalis,58,NA,NA
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Gammaridea,81,NA,NA
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Centropages bradyi,380,NA,NA
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Euchaeta marina,393,NA,NA
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Paedoclione doliiformis,448,NA,NA
457MC,1,2015-03-20T15:25:00Z,43.133,-65.917,Gymnosomata (Unidentified),480,NA,NA
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Calanus finmarchicus,40,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Calanus glacialis,42,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Calanus hyperboreus,44,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Nannocalanus minor,47,0,0
457MC,3,2015-03-20T16:54:00Z,43.195,-66.367,Metridia lucens,55,0,0
