cruise,station,date,lat,lon,pci,taxon,taxa_id_number,abundance_per_transect,abundance
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Bacteriastrum spp.,154,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Bellerochea malleus,155,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Odontella aurita,157,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Coscinodiscus spp. (Unidentified),166,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Ditylum brightwellii,168,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Eucampia zodiacus,169,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Fragilaria spp.,170,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Navicula spp.,176,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Cylindrotheca closterium,177,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Stephanopyxis spp.,190,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Coccolithaceae (Total),195,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Pterosperma spp. (Total),196,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Silicoflagellates,198,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Nitzschia spp. (Unidentified),199,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Ceratium pentagonum,240,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Dinophysis spp. Total,251,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Gonyaulax spp.,253,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Protoperidinium spp.,255,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Pinus pollen,812,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Stellate body (Land plant hair),814,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Coscinodiscus wailesii,976,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Proboscia alata,1000,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Dinophysis acuta,1602,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Hyalochaete resting spore,1612,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Scrippsiella cysts,10505,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Acanthoica quattrospina,10508,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Emiliania huxleyi type,10510,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Emiliania huxleyi type,10510,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Rhabdosphaera clavigera,10511,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Syracosphaera pulchra,10512,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Coccolithus pelagicus,10513,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Coccolithus pelagicus,10513,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Licmophora spp.,10527,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Asterionellopsis glacialis,10615,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Pseudo-nitzschia delicatissima complex,10623,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Pseudo-nitzschia seriata complex,10624,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Corethron hystrix,10681,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Rhizosolenia imbricata,10684,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Delphineis surirella,10712,0,0
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Coscinodiscus concinnus,165,NA,NA
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Leptocylindrus danicus,175,NA,NA
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Rhizosolenia setigera,187,NA,NA
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Ceratium bucephalum,224,NA,NA
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Prorocentrum spp. Total,259,NA,NA
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Actiniscus pentasterias,980,NA,NA
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Leptocylindrus mediterraneus,1001,NA,NA
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Grammatophora spp.,1624,NA,NA
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Prorocentrum micans,1679,NA,NA
454MC,1,2014-12-16T15:28:00Z,43.147,-65.908,1,Braarudosphaera bigelowii,10509,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Paralia sulcata,101,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Skeletonema costatum,102,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Thalassiosira spp.,103,15000,5021.6079791342145
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Rhizosolenia hebetata semispina,108,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Chaetoceros(Hyalochaete) spp.,112,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Chaetoceros(Phaeoceros) spp.,113,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Odontella sinensis,114,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Thalassiothrix longissima,116,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Thalassionema nitzschioides,117,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium fusus,121,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium furca,122,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium lineatum,123,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium tripos,124,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium macroceros,125,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium horridum,126,15000,5021.6079791342145
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium longipes,127,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium arcticum,128,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Dinoflagellate cysts (Total),130,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Bacteriastrum spp.,154,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Bellerochea malleus,155,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Odontella aurita,157,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Coscinodiscus spp. (Unidentified),166,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ditylum brightwellii,168,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Eucampia zodiacus,169,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Fragilaria spp.,170,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Navicula spp.,176,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Cylindrotheca closterium,177,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Stephanopyxis spp.,190,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Coccolithaceae (Total),195,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Pterosperma spp. (Total),196,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Silicoflagellates,198,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Nitzschia spp. (Unidentified),199,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium pentagonum,240,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Dinophysis spp. Total,251,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Gonyaulax spp.,253,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Protoperidinium spp.,255,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Pinus pollen,812,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Stellate body (Land plant hair),814,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Coscinodiscus wailesii,976,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Proboscia alata,1000,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Dinophysis acuta,1602,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Hyalochaete resting spore,1612,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Scrippsiella cysts,10505,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Acanthoica quattrospina,10508,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Emiliania huxleyi type,10510,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Emiliania huxleyi type,10510,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Rhabdosphaera clavigera,10511,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Syracosphaera pulchra,10512,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Coccolithus pelagicus,10513,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Coccolithus pelagicus,10513,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Licmophora spp.,10527,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Asterionellopsis glacialis,10615,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Pseudo-nitzschia delicatissima complex,10623,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Pseudo-nitzschia seriata complex,10624,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Corethron hystrix,10681,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Rhizosolenia imbricata,10684,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Delphineis surirella,10712,0,0
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Coscinodiscus concinnus,165,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Leptocylindrus danicus,175,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Rhizosolenia setigera,187,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Ceratium bucephalum,224,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Prorocentrum spp. Total,259,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Actiniscus pentasterias,980,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Leptocylindrus mediterraneus,1001,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Grammatophora spp.,1624,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Prorocentrum micans,1679,NA,NA
454MC,3,2014-12-16T16:58:00Z,43.205,-66.358,1,Braarudosphaera bigelowii,10509,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Paralia sulcata,101,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Skeletonema costatum,102,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Thalassiosira spp.,103,15000,5021.6079791342145
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Rhizosolenia hebetata semispina,108,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Chaetoceros(Hyalochaete) spp.,112,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Chaetoceros(Phaeoceros) spp.,113,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Odontella sinensis,114,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Thalassiothrix longissima,116,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Thalassionema nitzschioides,117,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium fusus,121,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium furca,122,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium lineatum,123,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium tripos,124,15000,5021.6079791342145
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium macroceros,125,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium horridum,126,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium longipes,127,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium arcticum,128,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Dinoflagellate cysts (Total),130,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Bacteriastrum spp.,154,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Bellerochea malleus,155,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Odontella aurita,157,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Coscinodiscus spp. (Unidentified),166,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ditylum brightwellii,168,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Eucampia zodiacus,169,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Fragilaria spp.,170,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Navicula spp.,176,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Cylindrotheca closterium,177,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Stephanopyxis spp.,190,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Coccolithaceae (Total),195,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Pterosperma spp. (Total),196,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Silicoflagellates,198,15000,5021.6079791342145
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Nitzschia spp. (Unidentified),199,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium pentagonum,240,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Dinophysis spp. Total,251,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Gonyaulax spp.,253,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Protoperidinium spp.,255,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Pinus pollen,812,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Stellate body (Land plant hair),814,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Coscinodiscus wailesii,976,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Proboscia alata,1000,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Dinophysis acuta,1602,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Hyalochaete resting spore,1612,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Scrippsiella cysts,10505,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Acanthoica quattrospina,10508,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Emiliania huxleyi type,10510,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Emiliania huxleyi type,10510,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Rhabdosphaera clavigera,10511,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Syracosphaera pulchra,10512,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Coccolithus pelagicus,10513,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Coccolithus pelagicus,10513,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Licmophora spp.,10527,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Asterionellopsis glacialis,10615,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Pseudo-nitzschia delicatissima complex,10623,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Pseudo-nitzschia seriata complex,10624,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Corethron hystrix,10681,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Rhizosolenia imbricata,10684,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Delphineis surirella,10712,0,0
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Coscinodiscus concinnus,165,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Leptocylindrus danicus,175,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Rhizosolenia setigera,187,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Ceratium bucephalum,224,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Prorocentrum spp. Total,259,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Actiniscus pentasterias,980,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Leptocylindrus mediterraneus,1001,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Grammatophora spp.,1624,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Prorocentrum micans,1679,NA,NA
454MC,5,2014-12-16T18:28:00Z,43.262,-66.808,1,Braarudosphaera bigelowii,10509,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Paralia sulcata,101,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Skeletonema costatum,102,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Thalassiosira spp.,103,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Rhizosolenia hebetata semispina,108,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Chaetoceros(Hyalochaete) spp.,112,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Chaetoceros(Phaeoceros) spp.,113,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Odontella sinensis,114,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Thalassiothrix longissima,116,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Thalassionema nitzschioides,117,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium fusus,121,15000,5021.6079791342145
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium furca,122,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium lineatum,123,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium tripos,124,15000,5021.6079791342145
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium macroceros,125,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium horridum,126,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium longipes,127,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium arcticum,128,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Dinoflagellate cysts (Total),130,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Bacteriastrum spp.,154,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Bellerochea malleus,155,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Odontella aurita,157,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Coscinodiscus spp. (Unidentified),166,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ditylum brightwellii,168,15000,5021.6079791342145
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Eucampia zodiacus,169,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Fragilaria spp.,170,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Navicula spp.,176,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Cylindrotheca closterium,177,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Stephanopyxis spp.,190,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Coccolithaceae (Total),195,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Pterosperma spp. (Total),196,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Silicoflagellates,198,35000,11717.0852846465
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Nitzschia spp. (Unidentified),199,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium pentagonum,240,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Dinophysis spp. Total,251,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Gonyaulax spp.,253,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Protoperidinium spp.,255,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Pinus pollen,812,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Stellate body (Land plant hair),814,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Coscinodiscus wailesii,976,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Proboscia alata,1000,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Dinophysis acuta,1602,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Hyalochaete resting spore,1612,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Scrippsiella cysts,10505,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Acanthoica quattrospina,10508,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Emiliania huxleyi type,10510,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Emiliania huxleyi type,10510,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Rhabdosphaera clavigera,10511,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Syracosphaera pulchra,10512,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Coccolithus pelagicus,10513,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Coccolithus pelagicus,10513,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Licmophora spp.,10527,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Asterionellopsis glacialis,10615,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Pseudo-nitzschia delicatissima complex,10623,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Pseudo-nitzschia seriata complex,10624,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Corethron hystrix,10681,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Rhizosolenia imbricata,10684,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Delphineis surirella,10712,0,0
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Coscinodiscus concinnus,165,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Leptocylindrus danicus,175,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Rhizosolenia setigera,187,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Ceratium bucephalum,224,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Prorocentrum spp. Total,259,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Actiniscus pentasterias,980,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Leptocylindrus mediterraneus,1001,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Grammatophora spp.,1624,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Prorocentrum micans,1679,NA,NA
454MC,7,2014-12-16T19:57:00Z,43.317,-67.26,1,Braarudosphaera bigelowii,10509,NA,NA
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Paralia sulcata,101,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Skeletonema costatum,102,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Thalassiosira spp.,103,15000,5021.6079791342145
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Rhizosolenia hebetata semispina,108,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Chaetoceros(Hyalochaete) spp.,112,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Chaetoceros(Phaeoceros) spp.,113,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Odontella sinensis,114,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Thalassiothrix longissima,116,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Thalassionema nitzschioides,117,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Ceratium fusus,121,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Ceratium furca,122,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Ceratium lineatum,123,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Ceratium tripos,124,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Ceratium macroceros,125,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Ceratium horridum,126,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Ceratium longipes,127,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Ceratium arcticum,128,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Dinoflagellate cysts (Total),130,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Bacteriastrum spp.,154,0,0
454MC,9,2014-12-16T21:27:00Z,43.368,-67.712,1,Bellerochea malleus,155,0,0
